file,class,method_x_x,ATFD_x,ATLD_x,LAA_x,FDP_x,line_x,method_y,fanin_x,fanout_x,wmc_x,loc_x,returnsQty_x,variablesQty_x,parametersQty_x,loopQty_x,anonymousClassesQty_x,innerClassesQty_x,method_x_y,ATFD_y,ATLD_y,LAA_y,FDP_y,line_y,fanin_y,fanout_y,wmc_y,loc_y,returnsQty_y,variablesQty_y,parametersQty_y,loopQty_y,anonymousClassesQty_y,innerClassesQty_y
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.DefaultTempFileManager,clear/0,1.0,1.0,0.5,1.0,443,clear/0,2,1,3,11,0,0,0,1,0,0,clear/0,1.0,1.0,0.5,1.0,443,2,1,3,11,0,0,0,1,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.DefaultTempFileManager,createTempFile/1[java.lang.String],0.0,1.0,1.0,0.0,455,createTempFile/1[java.lang.String],1,1,1,5,1,1,1,0,0,0,createTempFile/1[java.lang.String],0.0,1.0,1.0,0.0,455,1,1,1,5,1,1,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.DefaultTempFileManager,DefaultTempFileManager/0,1.0,2.0,0.6666667,1.0,434,DefaultTempFileManager/0,4,0,2,7,0,0,0,0,0,0,DefaultTempFileManager/0,1.0,2.0,0.6666667,1.0,434,4,0,2,7,0,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\ShutdownTest.java,fi.iki.elonen.integration.ShutdownTest.TestServer,serve/1[fi.iki.elonen.NanoHTTPD.IHTTPSession],0.0,0.0,-1.0,0.0,57,serve/1[fi.iki.elonen.NanoHTTPD.IHTTPSession],0,1,1,3,1,0,1,0,0,0,serve/1[fi.iki.elonen.NanoHTTPD.IHTTPSession],0.0,0.0,-1.0,0.0,57,0,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\ShutdownTest.java,fi.iki.elonen.integration.ShutdownTest.TestServer,TestServer/0,0.0,0.0,-1.0,0.0,52,TestServer/0,1,0,1,3,0,0,0,0,0,0,TestServer/0,0.0,0.0,-1.0,0.0,52,1,0,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\GetAndPostIntegrationTest.java,fi.iki.elonen.integration.GetAndPostIntegrationTest.175,getFilename/0,0.0,0.0,-1.0,0.0,178,getFilename/0,0,0,1,3,1,0,0,0,0,0,getFilename/0,0.0,0.0,-1.0,0.0,178,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,closeAllConnections/0,0.0,0.0,-1.0,0.0,2038,closeAllConnections/0,0,1,1,3,0,0,0,0,0,0,closeAllConnections/0,0.0,0.0,-1.0,0.0,1964,0,1,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,"createClientHandler/2[java.net.Socket,java.io.InputStream]",0.0,0.0,-1.0,0.0,2052,"createClientHandler/2[java.net.Socket,java.io.InputStream]",1,1,1,3,1,0,2,0,0,0,"createClientHandler/2[java.net.Socket,java.io.InputStream]",0.0,0.0,-1.0,0.0,1978,1,1,1,3,1,0,2,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,createServerRunnable/1[int],0.0,0.0,-1.0,0.0,2064,createServerRunnable/1[int],1,1,1,3,1,0,1,0,0,0,createServerRunnable/1[int],0.0,0.0,-1.0,0.0,1990,1,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,decodeParameters/1[java.lang.String],1.0,0.0,0.0,1.0,2096,decodeParameters/1[java.lang.String],4,1,7,19,1,6,1,1,0,0,decodeParameters/1[java.lang.String],1.0,0.0,0.0,1.0,2022,4,1,7,19,1,6,1,1,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,decodeParameters/1[java.util.Map],1.0,1.0,0.5,1.0,2079,decodeParameters/1[java.util.Map],0,1,1,3,1,0,1,0,0,0,decodeParameters/1[java.util.Map],1.0,1.0,0.5,1.0,2005,0,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,decodePercent/1[java.lang.String],1.0,0.0,0.0,1.0,2124,decodePercent/1[java.lang.String],6,0,2,10,1,1,1,0,0,0,decodePercent/1[java.lang.String],1.0,0.0,0.0,1.0,2050,6,0,2,10,1,1,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,getHostname/0,0.0,1.0,1.0,0.0,2160,getHostname/0,0,0,1,3,1,0,0,0,0,0,getHostname/0,0.0,1.0,1.0,0.0,2086,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,getListeningPort/0,1.0,1.0,0.5,1.0,2144,getListeningPort/0,2,0,2,3,1,0,0,0,0,0,getListeningPort/0,1.0,1.0,0.5,1.0,2070,2,0,2,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,getMimeTypeForFile/1[java.lang.String],1.0,0.0,0.0,1.0,1963,getMimeTypeForFile/1[java.lang.String],7,1,3,8,1,2,1,0,0,0,getMimeTypeForFile/1[java.lang.String],1.0,0.0,0.0,1.0,1889,7,1,3,8,1,2,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,getServerSocketFactory/0,0.0,1.0,1.0,0.0,2152,getServerSocketFactory/0,3,0,1,3,1,0,0,0,0,0,getServerSocketFactory/0,0.0,1.0,1.0,0.0,2078,3,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,getTempFileManagerFactory/0,0.0,1.0,1.0,0.0,2164,getTempFileManagerFactory/0,0,0,1,3,1,0,0,0,0,0,getTempFileManagerFactory/0,0.0,1.0,1.0,0.0,2090,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,isAlive/0,0.0,0.0,-1.0,0.0,2148,isAlive/0,2,1,1,3,1,0,0,0,0,0,isAlive/0,0.0,0.0,-1.0,0.0,2074,2,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,"loadMimeTypes/2[java.util.Map,java.lang.String]",4.0,0.0,0.0,3.0,1880,"loadMimeTypes/2[java.util.Map,java.lang.String]",1,1,4,24,0,4,2,1,0,0,"loadMimeTypes/2[java.util.Map,java.lang.String]",4.0,0.0,0.0,3.0,1806,1,1,4,24,0,4,2,1,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,"makeSSLSocketFactory/2[java.lang.String,char[]]",6.0,0.0,0.0,4.0,1938,"makeSSLSocketFactory/2[java.lang.String,char[]]",6,1,3,16,1,3,2,0,0,0,"makeSSLSocketFactory/2[java.lang.String,char[]]",6.0,0.0,0.0,4.0,1864,6,1,3,16,1,3,2,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,"makeSSLSocketFactory/2[java.security.KeyStore,javax.net.ssl.KeyManagerFactory]",2.0,0.0,0.0,2.0,1926,"makeSSLSocketFactory/2[java.security.KeyStore,javax.net.ssl.KeyManagerFactory]",1,1,2,8,1,0,2,0,0,0,"makeSSLSocketFactory/2[java.security.KeyStore,javax.net.ssl.KeyManagerFactory]",2.0,0.0,0.0,2.0,1852,1,1,2,8,1,0,2,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,"makeSSLSocketFactory/2[java.security.KeyStore,javax.net.ssl.KeyManager[]]",6.0,0.0,0.0,3.0,1907,"makeSSLSocketFactory/2[java.security.KeyStore,javax.net.ssl.KeyManager[]]",1,0,2,14,1,3,2,0,0,0,"makeSSLSocketFactory/2[java.security.KeyStore,javax.net.ssl.KeyManager[]]",6.0,0.0,0.0,3.0,1833,1,0,2,14,1,3,2,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,"makeSecure/2[javax.net.ssl.SSLServerSocketFactory,java.lang.String[]]",0.0,1.0,1.0,0.0,2171,"makeSecure/2[javax.net.ssl.SSLServerSocketFactory,java.lang.String[]]",1,1,1,3,0,0,2,0,0,0,"makeSecure/2[javax.net.ssl.SSLServerSocketFactory,java.lang.String[]]",0.0,1.0,1.0,0.0,2097,1,1,1,3,0,0,2,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,mimeTypes/0,1.0,5.0,0.8333333,1.0,1864,mimeTypes/0,5,1,3,11,1,0,0,0,0,0,mimeTypes/0,1.0,5.0,0.8333333,1.0,1790,5,1,3,11,1,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,"newChunkedResponse/3[fi.iki.elonen.NanoHTTPD.Response.IStatus,java.lang.String,java.io.InputStream]",0.0,0.0,-1.0,0.0,2178,"newChunkedResponse/3[fi.iki.elonen.NanoHTTPD.Response.IStatus,java.lang.String,java.io.InputStream]",6,1,1,3,1,0,3,0,0,0,"newChunkedResponse/3[fi.iki.elonen.NanoHTTPD.Response.IStatus,java.lang.String,java.io.InputStream]",0.0,0.0,-1.0,0.0,2104,6,1,1,3,1,0,3,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,"newFixedLengthResponse/4[fi.iki.elonen.NanoHTTPD.Response.IStatus,java.lang.String,java.io.InputStream,long]",0.0,0.0,-1.0,0.0,2185,"newFixedLengthResponse/4[fi.iki.elonen.NanoHTTPD.Response.IStatus,java.lang.String,java.io.InputStream,long]",4,1,1,3,1,0,4,0,0,0,"newFixedLengthResponse/4[fi.iki.elonen.NanoHTTPD.Response.IStatus,java.lang.String,java.io.InputStream,long]",0.0,0.0,-1.0,0.0,2111,4,1,1,3,1,0,4,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,"newFixedLengthResponse/3[fi.iki.elonen.NanoHTTPD.Response.IStatus,java.lang.String,java.lang.String]",6.0,0.0,0.0,4.0,2192,"newFixedLengthResponse/3[fi.iki.elonen.NanoHTTPD.Response.IStatus,java.lang.String,java.lang.String]",16,5,4,21,2,3,3,0,0,0,"newFixedLengthResponse/3[fi.iki.elonen.NanoHTTPD.Response.IStatus,java.lang.String,java.lang.String]",6.0,0.0,0.0,4.0,2118,16,5,4,21,2,3,3,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,newFixedLengthResponse/1[java.lang.String],1.0,1.0,0.5,1.0,2215,newFixedLengthResponse/1[java.lang.String],17,1,1,3,1,0,1,0,0,0,newFixedLengthResponse/1[java.lang.String],1.0,1.0,0.5,1.0,2141,17,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,safeClose/1[java.lang.Object],1.0,0.0,0.0,1.0,1972,safeClose/1[java.lang.Object],9,0,6,21,0,0,1,0,0,0,safeClose/1[java.lang.Object],1.0,0.0,0.0,1.0,1898,9,0,6,21,0,0,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,serve/1[fi.iki.elonen.NanoHTTPD.IHTTPSession],9.0,3.0,0.25,4.0,2229,serve/1[fi.iki.elonen.NanoHTTPD.IHTTPSession],1,9,5,18,3,3,1,0,0,0,serve/1[fi.iki.elonen.NanoHTTPD.IHTTPSession],9.0,3.0,0.25,4.0,2155,1,9,5,18,3,3,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,"serve/5[java.lang.String,fi.iki.elonen.NanoHTTPD.Method,java.util.Map,java.util.Map,java.util.Map]",1.0,1.0,0.5,1.0,2266,"serve/5[java.lang.String,fi.iki.elonen.NanoHTTPD.Method,java.util.Map,java.util.Map,java.util.Map]",1,1,1,3,1,0,5,0,0,0,"serve/5[java.lang.String,fi.iki.elonen.NanoHTTPD.Method,java.util.Map,java.util.Map,java.util.Map]",1.0,1.0,0.5,1.0,2192,1,1,1,3,1,0,5,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,setAsyncRunner/1[fi.iki.elonen.NanoHTTPD.AsyncRunner],0.0,1.0,1.0,0.0,2276,setAsyncRunner/1[fi.iki.elonen.NanoHTTPD.AsyncRunner],1,0,1,3,0,0,1,0,0,0,setAsyncRunner/1[fi.iki.elonen.NanoHTTPD.AsyncRunner],0.0,1.0,1.0,0.0,2202,1,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,setServerSocketFactory/1[fi.iki.elonen.NanoHTTPD.ServerSocketFactory],0.0,1.0,1.0,0.0,2156,setServerSocketFactory/1[fi.iki.elonen.NanoHTTPD.ServerSocketFactory],2,0,1,3,0,0,1,0,0,0,setServerSocketFactory/1[fi.iki.elonen.NanoHTTPD.ServerSocketFactory],0.0,1.0,1.0,0.0,2082,2,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,setTempFileManagerFactory/1[fi.iki.elonen.NanoHTTPD.TempFileManagerFactory],0.0,1.0,1.0,0.0,2286,setTempFileManagerFactory/1[fi.iki.elonen.NanoHTTPD.TempFileManagerFactory],2,0,1,3,0,0,1,0,0,0,setTempFileManagerFactory/1[fi.iki.elonen.NanoHTTPD.TempFileManagerFactory],0.0,1.0,1.0,0.0,2212,2,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,start/0,0.0,1.0,1.0,0.0,2296,start/0,7,1,1,3,0,0,0,0,0,0,start/0,0.0,1.0,1.0,0.0,2222,7,1,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,start/1[int],0.0,0.0,-1.0,0.0,2303,start/1[int],1,1,1,3,0,0,1,0,0,0,start/1[int],0.0,0.0,-1.0,0.0,2229,1,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,"start/2[int,boolean]",7.0,3.0,0.3,3.0,2317,"start/2[int,boolean]",4,3,5,19,0,1,2,1,0,0,"start/2[int,boolean]",7.0,3.0,0.3,3.0,2243,4,3,5,19,0,1,2,1,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,stop/0,1.0,2.0,0.6666667,1.0,2343,stop/0,11,2,3,12,0,0,0,0,0,0,stop/0,1.0,2.0,0.6666667,1.0,2269,11,2,3,12,0,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,useGzipWhenAccepted/1[fi.iki.elonen.NanoHTTPD.Response],3.0,0.0,0.0,1.0,2140,useGzipWhenAccepted/1[fi.iki.elonen.NanoHTTPD.Response],1,1,2,3,1,0,1,0,0,0,useGzipWhenAccepted/1[fi.iki.elonen.NanoHTTPD.Response],2.0,0.0,0.0,1.0,2066,1,1,2,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,wasStarted/0,0.0,2.0,1.0,0.0,2355,wasStarted/0,4,0,3,3,1,0,0,0,0,0,wasStarted/0,0.0,2.0,1.0,0.0,2281,4,0,3,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,NanoHTTPD/1[int],0.0,0.0,-1.0,0.0,2013,NanoHTTPD/1[int],0,0,1,3,0,0,1,0,0,0,NanoHTTPD/1[int],0.0,0.0,-1.0,0.0,1939,0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD,"NanoHTTPD/2[java.lang.String,int]",0.0,4.0,1.0,0.0,2028,"NanoHTTPD/2[java.lang.String,int]",0,4,1,6,0,0,2,0,0,0,"NanoHTTPD/2[java.lang.String,int]",0.0,4.0,1.0,0.0,1954,0,4,1,6,0,0,2,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpChunkedResponseTest.java,fi.iki.elonen.HttpChunkedResponseTest.ChunkedInputStream,"read/3[byte[],int,int]",0.0,6.0,1.0,0.0,55,"read/3[byte[],int,int]",0,0,2,6,1,1,3,1,0,0,"read/3[byte[],int,int]",0.0,6.0,1.0,0.0,55,0,0,2,6,1,1,3,1,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\HttpChunkedResponseTest.java,fi.iki.elonen.HttpChunkedResponseTest.ChunkedInputStream,ChunkedInputStream/1[java.lang.String[]],0.0,1.0,1.0,0.0,50,ChunkedInputStream/1[java.lang.String[]],1,0,1,3,0,0,1,0,0,0,ChunkedInputStream/1[java.lang.String[]],0.0,1.0,1.0,0.0,50,1,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\IntegrationTestBase.java,fi.iki.elonen.integration.IntegrationTestBase,createTestServer/0,0.0,0.0,-1.0,0.0,53,createTestServer/0,0,0,1,1,0,0,0,0,0,0,createTestServer/0,0.0,0.0,-1.0,0.0,53,0,0,1,1,0,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\IntegrationTestBase.java,fi.iki.elonen.integration.IntegrationTestBase,setUp/0,0.0,2.0,1.0,0.0,56,setUp/0,0,2,2,10,0,0,0,0,0,0,setUp/0,0.0,2.0,1.0,0.0,56,0,2,2,10,0,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\test\java\fi\iki\elonen\integration\IntegrationTestBase.java,fi.iki.elonen.integration.IntegrationTestBase,tearDown/0,1.0,0.0,0.0,1.0,67,tearDown/0,0,1,1,4,0,0,0,0,0,0,tearDown/0,1.0,0.0,0.0,1.0,67,0,1,1,4,0,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response.Status,getDescription/0,0.0,2.0,1.0,0.0,1403,getDescription/0,1,0,1,3,1,0,0,0,0,0,getDescription/0,0.0,2.0,1.0,0.0,1329,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response.Status,getRequestStatus/0,0.0,1.0,1.0,0.0,1408,getRequestStatus/0,4,0,1,3,1,0,0,0,0,0,getRequestStatus/0,0.0,1.0,1.0,0.0,1334,2,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response.Status,"Status/2[int,java.lang.String]",0.0,2.0,1.0,0.0,1388,"Status/2[int,java.lang.String]",0,0,1,4,0,0,2,0,0,0,"Status/2[int,java.lang.String]",0.0,2.0,1.0,0.0,1323,0,0,1,4,0,0,2,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response,"addHeader/2[java.lang.String,java.lang.String]",0.0,0.0,-1.0,0.0,1530,"addHeader/2[java.lang.String,java.lang.String]",9,0,1,3,0,0,2,0,0,0,"addHeader/2[java.lang.String,java.lang.String]",0.0,0.0,-1.0,0.0,1456,9,0,1,3,0,0,2,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response,close/0,0.0,1.0,1.0,0.0,1521,close/0,0,0,2,5,0,0,0,0,0,0,close/0,0.0,1.0,1.0,0.0,1447,0,0,2,5,0,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response,closeConnection/1[boolean],0.0,0.0,-1.0,0.0,1541,closeConnection/1[boolean],0,0,2,4,0,0,1,0,0,0,closeConnection/1[boolean],0.0,0.0,-1.0,0.0,1467,0,0,2,4,0,0,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response,getData/0,0.0,1.0,1.0,0.0,1556,getData/0,2,0,1,3,1,0,0,0,0,0,getData/0,0.0,1.0,1.0,0.0,1482,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response,getHeader/1[java.lang.String],1.0,0.0,0.0,1.0,1560,getHeader/1[java.lang.String],8,0,1,3,1,0,1,0,0,0,getHeader/1[java.lang.String],1.0,0.0,0.0,1.0,1486,8,0,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response,getMimeType/0,0.0,1.0,1.0,0.0,1564,getMimeType/0,1,0,1,3,1,0,0,0,0,0,getMimeType/0,0.0,1.0,1.0,0.0,1490,1,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response,getRequestMethod/0,0.0,1.0,1.0,0.0,1568,getRequestMethod/0,0,0,1,3,1,0,0,0,0,0,getRequestMethod/0,0.0,1.0,1.0,0.0,1494,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response,getStatus/0,0.0,1.0,1.0,0.0,1572,getStatus/0,2,0,1,3,1,0,0,0,0,0,getStatus/0,0.0,1.0,1.0,0.0,1498,2,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response,isCloseConnection/0,0.0,1.0,1.0,0.0,1552,isCloseConnection/0,1,1,1,3,1,0,0,0,0,0,isCloseConnection/0,0.0,1.0,1.0,0.0,1478,1,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response,"printHeader/3[java.io.PrintWriter,java.lang.String,java.lang.String]",0.0,0.0,-1.0,0.0,1633,"printHeader/3[java.io.PrintWriter,java.lang.String,java.lang.String]",1,0,1,3,0,0,3,0,0,0,"printHeader/3[java.io.PrintWriter,java.lang.String,java.lang.String]",0.0,0.0,-1.0,0.0,1559,1,0,1,3,0,0,3,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response,send/1[java.io.OutputStream],9.0,17.0,0.65384614,8.0,1587,send/1[java.io.OutputStream],1,9,14,45,0,3,1,1,0,0,send/1[java.io.OutputStream],9.0,17.0,0.65384614,8.0,1513,1,9,14,45,0,3,1,1,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response,"sendBody/2[java.io.OutputStream,long]",0.0,0.0,-1.0,0.0,1684,"sendBody/2[java.io.OutputStream,long]",1,0,7,16,0,5,2,1,0,0,"sendBody/2[java.io.OutputStream,long]",0.0,0.0,-1.0,0.0,1610,1,0,7,16,0,5,2,1,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response,"sendBodyWithCorrectEncoding/2[java.io.OutputStream,long]",0.0,1.0,1.0,0.0,1661,"sendBodyWithCorrectEncoding/2[java.io.OutputStream,long]",1,1,2,10,0,1,2,0,0,0,"sendBodyWithCorrectEncoding/2[java.io.OutputStream,long]",0.0,1.0,1.0,0.0,1587,1,1,2,10,0,1,2,0,0,0
C:\Users\syuuj\gitProject\nanohttpd\core\src\main\java\fi\iki\elonen\NanoHTTPD.java,fi.iki.elonen.NanoHTTPD.Response,"sendBodyWithCorrectTransferAndEncoding/2[java.io.OutputStream,long]",1.0,2.0,0.6666667,1.0,1651,"sendBodyWithCorrectTransferAndEncoding/2[java.io.OutputStream,long]",1,3,3,10,0,1,2,0,0,0,"sendBodyWithCorrectTransferAndEncoding/2[java.io.OutputStream,long]",1.0,2.0,0.6666667,1.0,1577,1,3,3,10,0,1,2,0,0,0
