file,class,method_x_x,ATFD_x,ATLD_x,LAA_x,FDP_x,line_x,method_y,fanin_x,fanout_x,wmc_x,loc_x,returnsQty_x,variablesQty_x,parametersQty_x,loopQty_x,anonymousClassesQty_x,innerClassesQty_x,method_x_y,ATFD_y,ATLD_y,LAA_y,FDP_y,line_y,fanin_y,fanout_y,wmc_y,loc_y,returnsQty_y,variablesQty_y,parametersQty_y,loopQty_y,anonymousClassesQty_y,innerClassesQty_y
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Gadgets.java,ysoserial.payloads.util.Gadgets,createMemoizedInvocationHandler/1[java.util.Map],2.0,1.0,0.33333334,2.0,70,createMemoizedInvocationHandler/1[java.util.Map],5,1,1,3,1,0,1,0,0,0,createMemoizedInvocationHandler/1[java.util.Map],2.0,1.0,0.33333334,2.0,56,4,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Gadgets.java,ysoserial.payloads.util.Gadgets,"createProxy/3[java.lang.reflect.InvocationHandler,java.lang.Class,java.lang.Class[]]",5.0,0.0,0.0,2.0,75,"createProxy/3[java.lang.reflect.InvocationHandler,java.lang.Class,java.lang.Class[]]",1,0,2,8,1,1,3,0,0,0,"createProxy/3[java.lang.reflect.InvocationHandler,java.lang.Class,java.lang.Class[]]",5.0,0.0,0.0,2.0,60,1,0,2,8,1,1,3,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Gadgets.java,ysoserial.payloads.util.Gadgets,createTemplatesImpl/1[java.lang.String],4.0,0.0,0.0,4.0,92,createTemplatesImpl/1[java.lang.String],13,2,2,6,2,0,1,0,0,0,createTemplatesImpl/1[java.lang.String],9.0,0.0,0.0,6.0,75,6,2,1,13,1,4,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager,checkExec/1[java.lang.String],0.0,1.0,1.0,0.0,33,checkExec/1[java.lang.String],0,1,2,7,0,0,1,0,0,0,checkExec/1[java.lang.String],0.0,1.0,1.0,0.0,33,0,1,2,7,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager,checkPermission/1[java.security.Permission],0.0,0.0,-1.0,0.0,27,checkPermission/1[java.security.Permission],0,0,1,2,0,0,1,0,0,0,checkPermission/1[java.security.Permission],0.0,0.0,-1.0,0.0,27,0,0,1,2,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager,"checkPermission/2[java.security.Permission,java.lang.Object]",0.0,0.0,-1.0,0.0,30,"checkPermission/2[java.security.Permission,java.lang.Object]",0,0,1,2,0,0,2,0,0,0,"checkPermission/2[java.security.Permission,java.lang.Object]",0.0,0.0,-1.0,0.0,30,0,0,1,2,0,0,2,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager,getCmds/0,0.0,1.0,1.0,0.0,22,getCmds/0,2,0,1,3,1,0,0,0,0,0,getCmds/0,0.0,1.0,1.0,0.0,22,2,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager,wrap/1[java.lang.Runnable],0.0,0.0,-1.0,0.0,59,wrap/1[java.lang.Runnable],0,2,1,9,0,0,1,0,1,0,wrap/1[java.lang.Runnable],0.0,0.0,-1.0,0.0,59,0,2,1,9,0,0,1,0,1,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager,wrap/1[java.util.concurrent.Callable],5.0,6.0,0.54545456,2.0,68,wrap/1[java.util.concurrent.Callable],0,2,7,22,1,2,1,0,0,0,wrap/1[java.util.concurrent.Callable],5.0,6.0,0.54545456,2.0,68,0,2,7,22,1,2,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager,ExecCheckingSecurityManager/0,0.0,0.0,-1.0,0.0,10,ExecCheckingSecurityManager/0,3,0,1,3,0,0,0,0,0,0,ExecCheckingSecurityManager/0,0.0,0.0,-1.0,0.0,10,3,0,1,3,0,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager,ExecCheckingSecurityManager/1[boolean],0.0,1.0,1.0,0.0,14,ExecCheckingSecurityManager/1[boolean],0,0,1,3,0,0,1,0,0,0,ExecCheckingSecurityManager/1[boolean],0.0,1.0,1.0,0.0,14,0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\Groovy1.java,ysoserial.payloads.Groovy1,getObject/1[java.lang.String],1.0,0.0,0.0,1.0,34,getObject/1[java.lang.String],0,2,1,6,1,3,1,0,0,0,getObject/1[java.lang.String],1.0,0.0,0.0,1.0,32,0,2,1,6,1,3,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\Groovy1.java,ysoserial.payloads.Groovy1,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,44,main/1[java.lang.String[]],0,1,1,3,0,0,1,0,0,0,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,42,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\RMIRegistryExploit.java,ysoserial.exploit.RMIRegistryExploit,"exploit/3[java.rmi.registry.Registry,java.lang.Class,java.lang.String]",2.0,0.0,0.0,2.0,35,"exploit/3[java.rmi.registry.Registry,java.lang.Class,java.lang.String]",1,3,1,19,0,0,3,0,1,0,"exploit/3[java.rmi.registry.Registry,java.lang.Class,java.lang.String]",2.0,0.0,0.0,2.0,34,1,3,1,17,0,0,3,0,1,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\exploit\RMIRegistryExploit.java,ysoserial.exploit.RMIRegistryExploit,main/1[java.lang.String[]],3.0,0.0,0.0,3.0,23,main/1[java.lang.String[]],0,1,1,9,0,6,1,0,0,0,main/1[java.lang.String[]],3.0,0.0,0.0,3.0,22,0,1,1,9,0,6,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager.ExecException,getCmd/0,0.0,1.0,1.0,0.0,50,getCmd/0,2,0,1,3,1,0,0,0,0,0,getCmd/0,0.0,1.0,1.0,0.0,50,2,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager.ExecException,getMessage/0,0.0,2.0,1.0,0.0,54,getMessage/0,0,2,1,3,1,0,0,0,0,0,getMessage/0,0.0,2.0,1.0,0.0,54,0,2,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager.ExecException,getThreadName/0,0.0,1.0,1.0,0.0,51,getThreadName/0,1,0,1,3,1,0,0,0,0,0,getThreadName/0,0.0,1.0,1.0,0.0,51,1,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\secmgr\ExecCheckingSecurityManager.java,ysoserial.secmgr.ExecCheckingSecurityManager.ExecException,ExecException/1[java.lang.String],0.0,1.0,1.0,0.0,49,ExecException/1[java.lang.String],2,0,1,3,0,0,1,0,0,0,ExecException/1[java.lang.String],0.0,1.0,1.0,0.0,49,2,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Deserializer.java,ysoserial.Deserializer,call/0,0.0,1.0,1.0,0.0,16,call/0,0,1,1,3,1,0,0,0,0,0,call/0,0.0,1.0,1.0,0.0,16,0,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Deserializer.java,ysoserial.Deserializer,deserialize/1[byte[]],0.0,0.0,-1.0,0.0,20,deserialize/1[byte[]],2,1,1,4,1,1,1,0,0,0,deserialize/1[byte[]],0.0,0.0,-1.0,0.0,20,2,1,1,4,1,1,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Deserializer.java,ysoserial.Deserializer,deserialize/1[java.io.InputStream],0.0,0.0,-1.0,0.0,25,deserialize/1[java.io.InputStream],2,0,1,4,1,1,1,0,0,0,deserialize/1[java.io.InputStream],0.0,0.0,-1.0,0.0,25,2,0,1,4,1,1,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Deserializer.java,ysoserial.Deserializer,main/1[java.lang.String[]],2.0,0.0,0.0,2.0,30,main/1[java.lang.String[]],0,1,2,4,0,2,1,0,0,0,main/1[java.lang.String[]],2.0,0.0,0.0,2.0,30,0,1,2,4,0,2,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Deserializer.java,ysoserial.Deserializer,Deserializer/1[byte[]],0.0,1.0,1.0,0.0,14,Deserializer/1[byte[]],0,0,1,3,0,0,1,0,0,0,Deserializer/1[byte[]],0.0,1.0,1.0,0.0,14,0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\ObjectPayload.java,ysoserial.payloads.ObjectPayload.Utils,getPayloadClass/1[java.lang.String],2.0,0.0,0.0,2.0,39,getPayloadClass/1[java.lang.String],4,0,6,19,2,1,1,0,0,0,getPayloadClass/1[java.lang.String],2.0,0.0,0.0,2.0,26,1,0,6,19,2,1,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\ObjectPayload.java,ysoserial.payloads.ObjectPayload.Utils,getPayloadClasses/0,5.0,0.0,0.0,4.0,25,getPayloadClasses/0,2,0,4,11,1,4,0,1,0,0,getPayloadClasses/0,4.0,0.0,0.0,4.0,18,2,0,1,5,1,2,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\GeneratePayload.java,ysoserial.GeneratePayload,main/1[java.lang.String[]],4.0,3.0,0.42857143,4.0,16,main/1[java.lang.String[]],0,5,4,28,1,6,1,0,0,0,main/1[java.lang.String[]],4.0,3.0,0.42857143,4.0,20,0,4,4,26,0,6,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\GeneratePayload.java,ysoserial.GeneratePayload,printUsage/0,4.0,0.0,0.0,4.0,46,printUsage/0,1,6,3,17,0,3,0,2,0,0,printUsage/0,3.0,0.0,0.0,3.0,48,1,3,2,10,0,1,0,1,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections2.java,ysoserial.payloads.CommonsCollections2,getObject/1[java.lang.String],2.0,0.0,0.0,1.0,32,getObject/1[java.lang.String],0,3,1,12,1,4,1,0,0,0,getObject/1[java.lang.String],2.0,0.0,0.0,1.0,31,0,3,1,12,1,4,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections2.java,ysoserial.payloads.CommonsCollections2,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,54,main/1[java.lang.String[]],0,1,1,3,0,0,1,0,0,0,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,53,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\Throwables.java,ysoserial.Throwables,getInnermostCause/1[java.lang.Throwable],1.0,1.0,0.5,1.0,4,getInnermostCause/1[java.lang.Throwable],2,1,3,4,1,1,1,0,0,0,getInnermostCause/1[java.lang.Throwable],1.0,1.0,0.5,1.0,4,2,1,3,4,1,1,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\Spring1.java,ysoserial.payloads.Spring1,getObject/1[java.lang.String],7.0,0.0,0.0,5.0,56,getObject/1[java.lang.String],0,7,1,10,1,6,1,0,0,0,getObject/1[java.lang.String],7.0,0.0,0.0,5.0,53,0,7,1,10,1,6,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\Spring1.java,ysoserial.payloads.Spring1,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,77,main/1[java.lang.String[]],0,1,1,3,0,0,1,0,0,0,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,74,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\ObjectPayload.java,ysoserial.payloads.ObjectPayload,getObject/1[java.lang.String],0.0,0.0,-1.0,0.0,20,getObject/1[java.lang.String],4,0,1,1,0,0,1,0,0,0,getObject/1[java.lang.String],0.0,0.0,-1.0,0.0,14,2,0,1,1,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\test\java\ysoserial\payloads\TestHarnessTest.java,ysoserial.payloads.TestHarnessTest.ExecMockPayload,getObject/1[java.lang.String],0.0,0.0,-1.0,0.0,42,getObject/1[java.lang.String],0,1,1,3,1,0,1,0,0,0,getObject/1[java.lang.String],0.0,0.0,-1.0,0.0,42,0,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Serializer.java,ysoserial.Serializer,call/0,0.0,1.0,1.0,0.0,15,call/0,0,1,1,3,1,0,0,0,0,0,call/0,0.0,1.0,1.0,0.0,15,0,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Serializer.java,ysoserial.Serializer,serialize/1[java.lang.Object],0.0,0.0,-1.0,0.0,19,serialize/1[java.lang.Object],2,1,1,5,1,1,1,0,0,0,serialize/1[java.lang.Object],0.0,0.0,-1.0,0.0,19,2,1,1,5,1,1,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Serializer.java,ysoserial.Serializer,"serialize/2[java.lang.Object,java.io.OutputStream]",0.0,0.0,-1.0,0.0,25,"serialize/2[java.lang.Object,java.io.OutputStream]",2,0,1,4,0,1,2,0,0,0,"serialize/2[java.lang.Object,java.io.OutputStream]",0.0,0.0,-1.0,0.0,25,2,0,1,4,0,1,2,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\Serializer.java,ysoserial.Serializer,Serializer/1[java.lang.Object],0.0,1.0,1.0,0.0,11,Serializer/1[java.lang.Object],0,0,1,3,0,0,1,0,0,0,Serializer/1[java.lang.Object],0.0,1.0,1.0,0.0,11,0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\Jdk7u21.java,ysoserial.payloads.Jdk7u21,getObject/1[java.lang.String],8.0,0.0,0.0,4.0,62,getObject/1[java.lang.String],0,4,1,16,1,6,1,0,0,0,getObject/1[java.lang.String],8.0,0.0,0.0,4.0,58,0,4,1,16,1,6,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\Jdk7u21.java,ysoserial.payloads.Jdk7u21,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,91,main/1[java.lang.String[]],0,1,1,3,0,0,1,0,0,0,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,82,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\PayloadRunner.java,ysoserial.payloads.util.PayloadRunner,"run/2[java.lang.Class,java.lang.String[]]",2.0,1.0,0.33333334,2.0,20,"run/2[java.lang.Class>,java.lang.String[]]",29,4,2,22,0,2,2,0,1,0,"run/2[java.lang.Class,java.lang.String[]]",2.0,0.0,0.0,2.0,17,8,4,2,19,0,2,2,0,1,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections1.java,ysoserial.payloads.CommonsCollections1,getObject/1[java.lang.String],8.0,0.0,0.0,7.0,49,getObject/1[java.lang.String],0,3,1,11,1,7,1,0,0,0,getObject/1[java.lang.String],8.0,0.0,0.0,7.0,44,0,3,1,11,1,7,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections1.java,ysoserial.payloads.CommonsCollections1,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,80,main/1[java.lang.String[]],0,1,1,3,0,0,1,0,0,0,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,75,0,1,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Reflections.java,ysoserial.payloads.util.Reflections,"getField/2[java.lang.Class,java.lang.String]",4.0,1.0,0.2,2.0,12,"getField/2[java.lang.Class,java.lang.String]",11,1,3,6,1,1,2,0,0,0,"getField/2[java.lang.Class,java.lang.String]",4.0,1.0,0.2,2.0,8,3,1,3,8,1,1,2,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Reflections.java,ysoserial.payloads.util.Reflections,"getFieldValue/2[java.lang.Object,java.lang.String]",2.0,1.0,0.33333334,2.0,26,"getFieldValue/2[java.lang.Object,java.lang.String]",5,1,1,4,1,1,2,0,0,0,"getFieldValue/2[java.lang.Object,java.lang.String]",2.0,1.0,0.33333334,2.0,22,3,1,1,4,1,1,2,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Reflections.java,ysoserial.payloads.util.Reflections,getFirstCtor/1[java.lang.String],2.0,0.0,0.0,2.0,31,getFirstCtor/1[java.lang.String],5,0,1,5,1,1,1,0,0,0,getFirstCtor/1[java.lang.String],2.0,0.0,0.0,2.0,27,3,0,1,5,1,1,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\Reflections.java,ysoserial.payloads.util.Reflections,"setFieldValue/3[java.lang.Object,java.lang.String,java.lang.Object]",2.0,1.0,0.33333334,2.0,21,"setFieldValue/3[java.lang.Object,java.lang.String,java.lang.Object]",20,1,1,4,0,1,3,0,0,0,"setFieldValue/3[java.lang.Object,java.lang.String,java.lang.Object]",2.0,1.0,0.33333334,2.0,17,8,1,1,4,0,1,3,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\ClassFiles.java,ysoserial.payloads.util.ClassFiles,classAsBytes/1[java.lang.Class],2.0,0.0,0.0,2.0,25,classAsBytes/1[java.lang.Class],2,1,4,19,1,5,1,1,0,0,classAsBytes/1[java.lang.Class],2.0,0.0,0.0,2.0,25,2,1,4,19,1,5,1,1,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\ClassFiles.java,ysoserial.payloads.util.ClassFiles,classAsFile/1[java.lang.Class],0.0,0.0,-1.0,0.0,8,classAsFile/1[java.lang.Class],1,1,1,3,1,0,1,0,0,0,classAsFile/1[java.lang.Class],0.0,0.0,-1.0,0.0,8,1,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\util\ClassFiles.java,ysoserial.payloads.util.ClassFiles,"classAsFile/2[java.lang.Class,boolean]",4.0,0.0,0.0,1.0,12,"classAsFile/2[java.lang.Class,boolean]",2,1,3,13,1,1,2,0,0,0,"classAsFile/2[java.lang.Class,boolean]",4.0,0.0,0.0,1.0,12,2,1,3,13,1,1,2,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections4.java,ysoserial.payloads.CommonsCollections4,getObject/1[java.lang.String],7.0,0.0,0.0,4.0,31,getObject/1[java.lang.String],0,3,1,17,1,7,1,0,0,0,getObject/1[java.lang.String],7.0,0.0,0.0,4.0,30,0,3,1,17,1,7,1,0,0,0
C:\Users\syuuj\gitProject\ysoserial\src\main\java\ysoserial\payloads\CommonsCollections4.java,ysoserial.payloads.CommonsCollections4,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,61,main/1[java.lang.String[]],0,1,1,3,0,0,1,0,0,0,main/1[java.lang.String[]],0.0,1.0,1.0,0.0,60,0,1,1,3,0,0,1,0,0,0
