file,class,method_x_x,ATFD_x,ATLD_x,LAA_x,FDP_x,line_x,method_y,fanin_x,fanout_x,wmc_x,loc_x,returnsQty_x,variablesQty_x,parametersQty_x,loopQty_x,anonymousClassesQty_x,innerClassesQty_x,method_x_y,ATFD_y,ATLD_y,LAA_y,FDP_y,line_y,fanin_y,fanout_y,wmc_y,loc_y,returnsQty_y,variablesQty_y,parametersQty_y,loopQty_y,anonymousClassesQty_y,innerClassesQty_y
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Selectors.java,us.codecraft.webmagic.selector.Selectors,"regex/2[java.lang.String,int]",0.0,0.0,-1.0,0.0,15,"regex/2[java.lang.String,int]",3,1,1,3,1,0,2,0,0,0,"regex/2[java.lang.String,int]",0.0,0.0,-1.0,0.0,15,3,1,1,3,1,0,2,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Selectors.java,us.codecraft.webmagic.selector.Selectors,smartContent/0,0.0,0.0,-1.0,0.0,19,smartContent/0,1,1,1,3,1,0,0,0,0,0,smartContent/0,0.0,0.0,-1.0,0.0,19,1,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Selectors.java,us.codecraft.webmagic.selector.Selectors,xpath/1[java.lang.String],0.0,0.0,-1.0,0.0,31,xpath/1[java.lang.String],6,1,1,3,1,0,1,0,0,0,xpath/1[java.lang.String],0.0,0.0,-1.0,0.0,31,6,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Selectors.java,us.codecraft.webmagic.selector.Selectors,xsoup/1[java.lang.String],0.0,0.0,-1.0,0.0,41,xsoup/1[java.lang.String],0,1,1,3,1,0,1,0,0,0,xsoup/1[java.lang.String],0.0,0.0,-1.0,0.0,41,0,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\pipeline\ResultItemsCollectorPipeline.java,us.codecraft.webmagic.pipeline.ResultItemsCollectorPipeline,getCollected/0,0.0,1.0,1.0,0.0,23,getCollected/0,0,0,1,3,1,0,0,0,0,0,getCollected/0,0.0,1.0,1.0,0.0,23,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\pipeline\ResultItemsCollectorPipeline.java,us.codecraft.webmagic.pipeline.ResultItemsCollectorPipeline,"process/2[us.codecraft.webmagic.ResultItems,us.codecraft.webmagic.Task]",0.0,0.0,-1.0,0.0,18,"process/2[us.codecraft.webmagic.ResultItems,us.codecraft.webmagic.Task]",0,0,1,3,0,0,2,0,0,0,"process/2[us.codecraft.webmagic.ResultItems,us.codecraft.webmagic.Task]",0.0,0.0,-1.0,0.0,18,0,0,1,3,0,0,2,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\downloader\HttpClientDownloaderTest.java,us.codecraft.webmagic.downloader.HttpClientDownloaderTest.212,run/0,2.0,0.0,0.0,2.0,214,run/0,0,32,1,7,0,3,0,0,0,0,run/0,2.0,0.0,0.0,2.0,214,0,27,1,7,0,3,0,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Html.java,us.codecraft.webmagic.selector.Html,create/1[java.lang.String],0.0,0.0,-1.0,0.0,86,create/1[java.lang.String],1,1,1,3,1,0,1,0,0,0,create/1[java.lang.String],0.0,0.0,-1.0,0.0,102,1,1,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Html.java,us.codecraft.webmagic.selector.Html,getDocument/0,0.0,1.0,1.0,0.0,55,getDocument/0,3,0,1,3,1,0,0,0,0,0,getDocument/0,0.0,1.0,1.0,0.0,71,3,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Html.java,us.codecraft.webmagic.selector.Html,getElements/0,0.0,1.0,1.0,0.0,60,getElements/0,0,1,1,3,1,0,0,0,0,0,getElements/0,0.0,1.0,1.0,0.0,76,0,1,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Html.java,us.codecraft.webmagic.selector.Html,selectDocument/1[us.codecraft.webmagic.selector.Selector],1.0,1.0,0.5,1.0,68,selectDocument/1[us.codecraft.webmagic.selector.Selector],2,4,2,9,2,1,1,0,0,0,selectDocument/1[us.codecraft.webmagic.selector.Selector],1.0,1.0,0.5,1.0,84,2,4,2,9,2,1,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Html.java,us.codecraft.webmagic.selector.Html,selectDocumentForList/1[us.codecraft.webmagic.selector.Selector],1.0,1.0,0.5,1.0,77,selectDocumentForList/1[us.codecraft.webmagic.selector.Selector],2,4,2,9,2,1,1,0,0,0,selectDocumentForList/1[us.codecraft.webmagic.selector.Selector],1.0,1.0,0.5,1.0,93,2,4,2,9,2,1,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Html.java,us.codecraft.webmagic.selector.Html,Html/1[java.lang.String],0.0,2.0,1.0,0.0,42,Html/1[java.lang.String],12,0,2,9,0,0,1,0,0,0,Html/1[java.lang.String],0.0,2.0,1.0,0.0,57,12,1,2,10,0,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Html.java,us.codecraft.webmagic.selector.Html,"Html/2[java.lang.String,java.lang.String]",0.0,2.0,1.0,0.0,33,"Html/2[java.lang.String,java.lang.String]",3,0,2,9,0,0,2,0,0,0,"Html/2[java.lang.String,java.lang.String]",0.0,2.0,1.0,0.0,47,3,1,2,10,0,0,2,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\Html.java,us.codecraft.webmagic.selector.Html,Html/1[org.jsoup.nodes.Document],0.0,1.0,1.0,0.0,51,Html/1[us.codecraft.webmagic.selector.Document],0,0,1,3,0,0,1,0,0,0,Html/1[org.jsoup.nodes.Document],0.0,1.0,1.0,0.0,67,0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\thread\CountableThreadPool.java,us.codecraft.webmagic.thread.CountableThreadPool.70,run/0,0.0,0.0,-1.0,0.0,72,run/0,0,32,1,15,0,0,0,0,0,0,run/0,0.0,0.0,-1.0,0.0,72,0,27,1,15,0,0,0,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\downloader\Downloader.java,us.codecraft.webmagic.downloader.Downloader,"download/2[us.codecraft.webmagic.Request,us.codecraft.webmagic.Task]",0.0,0.0,-1.0,0.0,24,"download/2[us.codecraft.webmagic.Request,us.codecraft.webmagic.Task]",2,0,1,1,0,0,2,0,0,0,"download/2[us.codecraft.webmagic.Request,us.codecraft.webmagic.Task]",0.0,0.0,-1.0,0.0,24,2,0,1,1,0,0,2,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\downloader\Downloader.java,us.codecraft.webmagic.downloader.Downloader,setThread/1[int],0.0,0.0,-1.0,0.0,30,setThread/1[int],1,0,1,1,0,0,1,0,0,0,setThread/1[int],0.0,0.0,-1.0,0.0,30,1,0,1,1,0,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\CssSelector.java,us.codecraft.webmagic.selector.CssSelector,getText/1[org.jsoup.nodes.Element],0.0,0.0,-1.0,0.0,47,getText/1[us.codecraft.webmagic.selector.Element],1,0,3,10,1,2,1,1,0,0,getText/1[org.jsoup.nodes.Element],0.0,0.0,-1.0,0.0,47,1,0,3,10,1,2,1,1,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\CssSelector.java,us.codecraft.webmagic.selector.CssSelector,getValue/1[org.jsoup.nodes.Element],0.0,6.0,1.0,0.0,33,getValue/1[us.codecraft.webmagic.selector.Element],2,1,5,17,5,0,1,0,0,0,getValue/1[org.jsoup.nodes.Element],0.0,6.0,1.0,0.0,33,2,1,5,17,5,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\CssSelector.java,us.codecraft.webmagic.selector.CssSelector,hasAttribute/0,0.0,1.0,1.0,0.0,97,hasAttribute/0,0,0,2,3,1,0,0,0,0,0,hasAttribute/0,0.0,1.0,1.0,0.0,97,0,0,2,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\CssSelector.java,us.codecraft.webmagic.selector.CssSelector,select/1[org.jsoup.nodes.Element],1.0,1.0,0.5,1.0,59,select/1[us.codecraft.webmagic.selector.Element],0,2,2,7,2,1,1,0,0,0,select/1[org.jsoup.nodes.Element],1.0,1.0,0.5,1.0,59,0,2,2,7,2,1,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\CssSelector.java,us.codecraft.webmagic.selector.CssSelector,selectElement/1[org.jsoup.nodes.Element],1.0,1.0,0.5,1.0,83,selectElement/1[us.codecraft.webmagic.selector.Element],0,0,2,7,2,1,1,0,0,0,selectElement/1[org.jsoup.nodes.Element],1.0,1.0,0.5,1.0,83,0,0,2,7,2,1,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\CssSelector.java,us.codecraft.webmagic.selector.CssSelector,selectElements/1[org.jsoup.nodes.Element],0.0,1.0,1.0,0.0,92,selectElements/1[us.codecraft.webmagic.selector.Element],2,0,1,3,1,0,1,0,0,0,selectElements/1[org.jsoup.nodes.Element],0.0,1.0,1.0,0.0,92,2,0,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\CssSelector.java,us.codecraft.webmagic.selector.CssSelector,selectList/1[org.jsoup.nodes.Element],0.0,1.0,1.0,0.0,68,selectList/1[us.codecraft.webmagic.selector.Element],0,2,4,13,1,3,1,1,0,0,selectList/1[org.jsoup.nodes.Element],0.0,1.0,1.0,0.0,68,0,2,4,13,1,3,1,1,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\CssSelector.java,us.codecraft.webmagic.selector.CssSelector,CssSelector/1[java.lang.String],0.0,1.0,1.0,0.0,24,CssSelector/1[java.lang.String],3,0,1,3,0,0,1,0,0,0,CssSelector/1[java.lang.String],0.0,1.0,1.0,0.0,24,3,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\CssSelector.java,us.codecraft.webmagic.selector.CssSelector,"CssSelector/2[java.lang.String,java.lang.String]",0.0,2.0,1.0,0.0,28,"CssSelector/2[java.lang.String,java.lang.String]",1,0,1,4,0,0,2,0,0,0,"CssSelector/2[java.lang.String,java.lang.String]",0.0,2.0,1.0,0.0,28,1,0,1,4,0,0,2,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\RegexResult.java,us.codecraft.webmagic.selector.RegexResult,get/1[int],0.0,2.0,1.0,0.0,24,get/1[int],2,0,2,6,2,0,1,0,0,0,get/1[int],0.0,2.0,1.0,0.0,24,2,0,2,6,2,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\RegexResult.java,us.codecraft.webmagic.selector.RegexResult,RegexResult/0,0.0,0.0,-1.0,0.0,16,RegexResult/0,0,0,1,2,0,0,0,0,0,0,RegexResult/0,0.0,0.0,-1.0,0.0,16,0,0,1,2,0,0,0,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\RegexResult.java,us.codecraft.webmagic.selector.RegexResult,RegexResult/1[java.lang.String[]],0.0,1.0,1.0,0.0,20,RegexResult/1[java.lang.String[]],2,0,1,3,0,0,1,0,0,0,RegexResult/1[java.lang.String[]],0.0,1.0,1.0,0.0,20,2,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\utils\ProxyUtils.java,us.codecraft.webmagic.utils.ProxyUtils,validateProxy/1[us.codecraft.webmagic.proxy.Proxy],2.0,0.0,0.0,1.0,22,validateProxy/1[us.codecraft.webmagic.proxy.Proxy],0,2,4,23,2,2,1,0,0,0,validateProxy/1[us.codecraft.webmagic.proxy.Proxy],2.0,0.0,0.0,1.0,22,0,2,4,23,2,2,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\selector\RegexSelectorTest.java,us.codecraft.webmagic.selector.RegexSelectorTest,testRegexWithLeftBracketQuoted/0,0.0,0.0,-1.0,0.0,18,testRegexWithLeftBracketQuoted/0,0,2,1,7,0,4,0,0,0,0,testRegexWithLeftBracketQuoted/0,0.0,0.0,-1.0,0.0,18,0,2,1,7,0,4,0,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\selector\RegexSelectorTest.java,us.codecraft.webmagic.selector.RegexSelectorTest,testRegexWithSingleLeftBracket/0,1.0,0.0,0.0,1.0,12,testRegexWithSingleLeftBracket/0,0,1,1,4,0,1,0,0,0,0,testRegexWithSingleLeftBracket/0,1.0,0.0,0.0,1.0,12,0,1,1,4,0,1,0,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\selector\RegexSelectorTest.java,us.codecraft.webmagic.selector.RegexSelectorTest,testRegexWithZeroWidthAssertions/0,0.0,0.0,-1.0,0.0,27,testRegexWithZeroWidthAssertions/0,0,2,1,12,0,4,0,0,0,0,testRegexWithZeroWidthAssertions/0,0.0,0.0,-1.0,0.0,27,0,2,1,12,0,4,0,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\processor\PageProcessor.java,us.codecraft.webmagic.processor.PageProcessor,getSite/0,0.0,0.0,-1.0,0.0,35,getSite/0,1,0,1,1,0,0,0,0,0,0,getSite/0,0.0,0.0,-1.0,0.0,35,1,0,1,1,0,0,0,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\processor\PageProcessor.java,us.codecraft.webmagic.processor.PageProcessor,process/1[us.codecraft.webmagic.Page],0.0,0.0,-1.0,0.0,27,process/1[us.codecraft.webmagic.Page],1,0,1,1,0,0,1,0,0,0,process/1[us.codecraft.webmagic.Page],0.0,0.0,-1.0,0.0,27,1,0,1,1,0,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\processor\SimplePageProcessor.java,us.codecraft.webmagic.processor.SimplePageProcessor,getSite/0,0.0,1.0,1.0,0.0,40,getSite/0,0,0,1,3,1,0,0,0,0,0,getSite/0,0.0,1.0,1.0,0.0,40,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\processor\SimplePageProcessor.java,us.codecraft.webmagic.processor.SimplePageProcessor,process/1[us.codecraft.webmagic.Page],4.0,1.0,0.2,1.0,28,process/1[us.codecraft.webmagic.Page],0,9,1,7,0,1,1,0,0,0,process/1[us.codecraft.webmagic.Page],4.0,1.0,0.2,1.0,28,0,9,1,7,0,1,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\processor\SimplePageProcessor.java,us.codecraft.webmagic.processor.SimplePageProcessor,SimplePageProcessor/1[java.lang.String],0.0,2.0,1.0,0.0,20,SimplePageProcessor/1[java.lang.String],1,1,1,4,0,0,1,0,0,0,SimplePageProcessor/1[java.lang.String],0.0,2.0,1.0,0.0,20,1,1,1,4,0,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\scheduler\QueueScheduler.java,us.codecraft.webmagic.scheduler.QueueScheduler,getLeftRequestsCount/1[us.codecraft.webmagic.Task],0.0,0.0,-1.0,0.0,34,getLeftRequestsCount/1[us.codecraft.webmagic.Task],0,0,1,3,1,0,1,0,0,0,getLeftRequestsCount/1[us.codecraft.webmagic.Task],0.0,0.0,-1.0,0.0,34,0,0,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\scheduler\QueueScheduler.java,us.codecraft.webmagic.scheduler.QueueScheduler,getTotalRequestsCount/1[us.codecraft.webmagic.Task],2.0,0.0,0.0,2.0,39,getTotalRequestsCount/1[us.codecraft.webmagic.Task],0,2,1,3,1,0,1,0,0,0,getTotalRequestsCount/1[us.codecraft.webmagic.Task],2.0,0.0,0.0,2.0,39,0,2,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\scheduler\QueueScheduler.java,us.codecraft.webmagic.scheduler.QueueScheduler,poll/1[us.codecraft.webmagic.Task],0.0,0.0,-1.0,0.0,29,poll/1[us.codecraft.webmagic.Task],0,0,1,3,1,0,1,0,0,0,poll/1[us.codecraft.webmagic.Task],0.0,0.0,-1.0,0.0,29,0,0,1,3,1,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\scheduler\QueueScheduler.java,us.codecraft.webmagic.scheduler.QueueScheduler,"pushWhenNoDuplicate/2[us.codecraft.webmagic.Request,us.codecraft.webmagic.Task]",0.0,0.0,-1.0,0.0,24,"pushWhenNoDuplicate/2[us.codecraft.webmagic.Request,us.codecraft.webmagic.Task]",0,0,1,3,0,0,2,0,0,0,"pushWhenNoDuplicate/2[us.codecraft.webmagic.Request,us.codecraft.webmagic.Task]",0.0,0.0,-1.0,0.0,24,0,0,1,3,0,0,2,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\LinksSelector.java,us.codecraft.webmagic.selector.LinksSelector,hasAttribute/0,0.0,0.0,-1.0,0.0,48,hasAttribute/0,0,0,1,3,1,0,0,0,0,0,hasAttribute/0,0.0,0.0,-1.0,0.0,48,0,0,1,3,1,0,0,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\LinksSelector.java,us.codecraft.webmagic.selector.LinksSelector,select/1[org.jsoup.nodes.Element],0.0,0.0,-1.0,0.0,19,select/1[us.codecraft.webmagic.selector.Element],0,0,1,3,0,0,1,0,0,0,select/1[org.jsoup.nodes.Element],0.0,0.0,-1.0,0.0,19,0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\LinksSelector.java,us.codecraft.webmagic.selector.LinksSelector,selectElement/1[org.jsoup.nodes.Element],0.0,0.0,-1.0,0.0,38,selectElement/1[us.codecraft.webmagic.selector.Element],0,0,1,3,0,0,1,0,0,0,selectElement/1[org.jsoup.nodes.Element],0.0,0.0,-1.0,0.0,38,0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\LinksSelector.java,us.codecraft.webmagic.selector.LinksSelector,selectElements/1[org.jsoup.nodes.Element],0.0,0.0,-1.0,0.0,43,selectElements/1[us.codecraft.webmagic.selector.Element],0,0,1,3,0,0,1,0,0,0,selectElements/1[org.jsoup.nodes.Element],0.0,0.0,-1.0,0.0,43,0,0,1,3,0,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\selector\LinksSelector.java,us.codecraft.webmagic.selector.LinksSelector,selectList/1[org.jsoup.nodes.Element],0.0,0.0,-1.0,0.0,24,selectList/1[us.codecraft.webmagic.selector.Element],1,0,3,13,1,2,1,1,0,0,selectList/1[org.jsoup.nodes.Element],0.0,0.0,-1.0,0.0,24,1,0,3,13,1,2,1,1,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\SpiderTest.java,us.codecraft.webmagic.SpiderTest.59,"download/2[us.codecraft.webmagic.Request,us.codecraft.webmagic.Task]",1.0,0.0,0.0,1.0,61,"download/2[us.codecraft.webmagic.Request,us.codecraft.webmagic.Task]",0,2,1,3,1,0,2,0,0,0,"download/2[us.codecraft.webmagic.Request,us.codecraft.webmagic.Task]",1.0,0.0,0.0,1.0,61,0,2,1,3,1,0,2,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\test\java\us\codecraft\webmagic\SpiderTest.java,us.codecraft.webmagic.SpiderTest.59,setThread/1[int],0.0,0.0,-1.0,0.0,66,setThread/1[int],0,0,1,2,0,0,1,0,0,0,setThread/1[int],0.0,0.0,-1.0,0.0,66,0,0,1,2,0,0,1,0,0,0
C:\Users\syuuj\gitProject\webmagic\webmagic-core\src\main\java\us\codecraft\webmagic\utils\FilePersistentBase.java,us.codecraft.webmagic.utils.FilePersistentBase,checkAndMakeParentDirecotry/1[java.lang.String],0.0,1.0,1.0,0.0,36,checkAndMakeParentDirecotry/1[java.lang.String],1,0,3,10,0,3,1,0,0,0,checkAndMakeParentDirecotry/1[java.lang.String],0.0,1.0,1.0,0.0,36,1,0,3,10,0,3,1,0,0,0
